"349","2018-05-12 19:18:34","19","209","18","0","175","172.30.1.254"
"350","2018-05-12 19:19:34","17","207","18","0","179","172.30.1.254"
"351","2018-05-12 19:20:34","18","205","18","0","179","172.30.1.254"
"352","2018-05-12 19:21:34","20","209","18","0","183","172.30.1.254"
"353","2018-05-12 19:22:34","20","208","18","0","181","172.30.1.254"
"354","2018-05-12 19:23:34","20","207","18","0","178","172.30.1.254"
"355","2018-05-12 19:24:34","19","206","18","0","178","172.30.1.254"
"356","2018-05-12 19:25:34","20","210","18","0","178","172.30.1.254"
"357","2018-05-12 19:26:34","20","211","18","0","177","172.30.1.254"
"358","2018-05-12 19:27:34","20","212","18","0","179","172.30.1.254"
"359","2018-05-12 19:28:34","20","207","18","0","179","172.30.1.254"
"360","2018-05-12 19:29:33","20","206","18","0","179","172.30.1.254"
"361","2018-05-12 19:30:33","19","210","18","0","180","172.30.1.254"
"362","2018-05-12 19:31:33","19","210","18","0","181","172.30.1.254"
"363","2018-05-12 19:32:33","20","208","18","0","180","172.30.1.254"
"364","2018-05-12 19:33:33","21","211","18","0","186","172.30.1.254"
"365","2018-05-12 19:34:33","21","206","18","0","187","172.30.1.254"
"366","2018-05-12 19:35:33","20","214","18","0","186","172.30.1.254"
"367","2018-05-12 19:36:33","20","210","18","0","187","172.30.1.254"
"368","2018-05-12 19:37:33","20","209","18","0","189","172.30.1.254"
"369","2018-05-12 19:38:33","20","214","18","0","193","172.30.1.254"
"370","2018-05-12 19:39:33","19","213","18","0","206","172.30.1.254"
"371","2018-05-12 19:40:33","18","212","18","0","208","172.30.1.254"
"372","2018-05-12 19:41:33","9","212","18","0","212","172.30.1.254"
"373","2018-05-12 19:42:33","9","208","18","0","215","172.30.1.254"
"374","2018-05-12 19:43:32","10","210","18","0","218","172.30.1.254"
"375","2018-05-12 19:44:32","23","212","18","0","218","172.30.1.254"
"376","2018-05-12 19:45:32","20","206","18","0","221","172.30.1.254"
"377","2018-05-12 19:46:32","19","207","18","0","222","172.30.1.254"
"378","2018-05-12 19:47:32","19","207","18","0","223","172.30.1.254"
"379","2018-05-12 19:48:32","18","211","18","0","224","172.30.1.254"
"380","2018-05-12 19:49:32","17","206","18","0","224","172.30.1.254"
"381","2018-05-12 19:50:32","18","206","18","0","225","172.30.1.254"
"382","2018-05-12 19:51:32","10","210","18","0","225","172.30.1.254"
"383","2018-05-12 19:52:32","10","212","18","0","225","172.30.1.254"
"384","2018-05-12 19:53:32","10","218","19","0","237","172.30.1.254"
"385","2018-05-12 19:54:32","10","220","19","0","233","172.30.1.254"
"386","2018-05-12 19:55:32","10","213","18","0","227","172.30.1.254"
"387","2018-05-12 19:56:31","10","214","19","0","227","172.30.1.254"
"388","2018-05-12 19:57:32","10","208","18","0","224","172.30.1.254"
"389","2018-05-12 19:58:31","10","216","18","0","219","172.30.1.254"
"390","2018-05-12 19:59:31","10","212","18","0","219","172.30.1.254"
"391","2018-05-12 20:00:31","14","207","18","0","218","172.30.1.254"
"392","2018-05-12 20:01:32","13","209","18","0","217","172.30.1.254"
"393","2018-05-12 20:02:31","12","211","18","0","217","172.30.1.254"
"394","2018-05-12 20:03:31","11","210","18","0","216","172.30.1.254"
"395","2018-05-12 20:04:31","11","207","18","0","215","172.30.1.254"
"396","2018-05-12 20:05:31","15","208","18","0","215","172.30.1.254"
"397","2018-05-12 20:06:31","15","211","18","0","213","172.30.1.254"
"398","2018-05-12 20:07:30","16","205","18","0","214","172.30.1.254"
"399","2018-05-12 20:08:30","15","211","18","0","214","172.30.1.254"
